pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
817280,0.0,0.2981521964531987,0.5728379078895629,0.8440602673868032,1.0907918268879393,1.2687772651220792,1.1223370461228366,1.0769972367502947,1.0,0.17096804151133974,0.5082021460103628,1.2,0.9051594552841126,0.6257885865947668,0.15354451778526576,0.530327734184852,1.2,2.0,1.0,0.25445440061060387,0.5018716972382876,1.2,0.7349200785815382,0.5697947173763978,0.1663760138065324,0.4969717099661924,0.8220767325804001,0.49019946888436666,0.7956584018108113,0.20927577969811514,0.49753338754710874,0.3,0.1,0.6933353520795811,0.32849492972965716,0.5659422219455057
569316,0.0,0.1855637277769802,0.3593486047560628,0.6062705050215305,0.8648115453609644,1.17665029604641,0.7145623845583653,0.1,0.2411643188362299,0.4,0.4227121327010544,1.2,1.870899014512387,0.8459585841967482,0.3929970898521506,0.569772811866088,0.7390257981938313,0.25099427428066445,0.7188793552123652,0.24613494835597513,0.5720855564195156,1.1969445587240255,0.9321393128318766,0.7960708857933189,0.2943572195618522,0.4863490221483891,1.2,0.9613511747065556,0.5993075488318961,0.11310770683380289,0.5091166929345624,1.2,1.5669143925364888,0.8447198441308926,0.2902077989090309,0.540731616432651
610136,0.0,0.27131460121722134,0.7219300510967128,1.1178890232782899,1.3689788037547577,1.5528093479014182,1.2,1.0561300059520393,0.5817595015106599,0.31780247400052414,0.5686101411667803,1.2,0.6907116596221163,0.5616925778860682,0.2626225443072578,0.52328444980697,0.30407311645656554,0.11744505541451608,0.9799769892680528,0.30373065324874127,0.5000004327129844,1.2,1.2539182867649805,0.7496490112479189,0.21781896412321752,0.49295094195621253,1.1263098319070899,0.8527608379732818,0.8460532066482749,0.32777975464120457,0.4477227959230142,1.2,2.0,0.9072291538999403,0.2194833440187483,0.5492339559098757
160908,0.0,0.2914440319913219,0.5873252433860421,0.828707723141561,1.0165276153240959,1.2128485825612954,1.2,1.1584856296633483,0.6539912468937364,0.4,0.5678348934438155,1.2,1.0592076179632834,0.5757646100113202,0.24859111461642794,0.4937829036817984,0.5827578994206093,0.3095064447128921,0.7664732647220529,0.37690834462127654,0.5144622375606902,0.7831165618039742,0.38979445563512666,0.69930007554338,0.4,0.5097810599233978,0.3,0.1,0.8407617466648899,0.13236449147402665,0.5780378597183637,0.6759521970879887,0.19006198765032334,0.4544071241038855,0.4,0.5092579494322851
813303,0.0,0.2677672927806845,0.5255018460637695,0.5763701641560448,0.9984621875068173,1.4300135591384604,0.46441003233629363,0.10801155657927297,0.6926307458408617,0.09360792514722026,0.42699069605995715,1.2,1.3679322643864906,0.8205662991722291,0.37064913798068067,0.5353358996184556,1.1300108816919536,1.0113887736205223,1.0,0.184596971565417,0.5275934296208052,1.1565775191443926,1.2411338714452689,1.0,0.4,0.4977262451516486,0.3,0.1,0.7418978559879461,0.4,0.5710667224006251,1.1119935012392057,0.7713646883020168,0.756283712288881,0.31776448951171304,0.5411174564038389
675809,0.0,0.31539572404299643,0.5517865466834782,0.7568032962000413,0.9524340380678536,1.1400250568188635,1.2,1.284157187309158,0.6726125095905194,0.4,0.5143735955527757,1.2,2.0,0.9783017325120569,0.21140840447308837,0.4593802245812206,0.3,0.1,0.7142056432024271,0.1907030347667092,0.5043499961776718,0.8353249213793166,0.5286376480929059,0.8530076948069406,0.2959867855765015,0.47080193274797233,0.32800083403059666,0.1,1.0,0.4,0.4945696462833381,0.8723356126250057,0.4033991650201789,0.8581793845628931,0.27531409249523975,0.530543426243294
183313,0.0,0.31191601605875474,0.5916622343883855,0.6592596198367712,0.8982365246924713,1.145424130697933,1.2,0.8692152131984874,0.6093764003773569,0.09592275801070418,0.5054191375364675,0.5708836631524206,0.23074439896731727,0.8043171598919647,0.05,0.5207065272754438,1.1410249644309258,1.0782754334527296,0.9512288948203685,0.2963227430941165,0.5736470289425611,1.1803730780030592,0.8781827863902278,0.7585344685111054,0.30590654761372865,0.5693286158372263,1.2,1.596644052121153,1.0,0.33205203786522286,0.4971268983559541,1.170806030512313,1.0666495922800663,0.9805470893237028,0.36640672981749683,0.5768931267042257
901285,0.0,0.19073082906552494,0.5989172117620323,0.7821703018482682,1.0592647687278132,1.2486215670953018,0.6450858763961118,0.4369895598058321,1.0,0.4,0.5499234453475131,0.8812893111196596,0.6483815328798036,1.0,0.3761949034616141,0.5079030292567612,1.2,1.1719703874805665,0.7619764439899592,0.23566174034952816,0.43644328112048336,1.1512806987978406,0.3510985396461187,0.32540266891604697,0.21535467240370187,0.49268397259084196,0.5148070528275763,0.23788395039954086,0.935246654678121,0.27840606633402243,0.47345708093866884,0.8463443641390145,0.1,0.2700195671220059,0.14305838759892875,0.49966099935511576
197479,0.0,0.32108940362181565,0.6024864660560056,0.747320764609962,0.9010659388481596,1.156222375151314,1.2,1.5367201584086132,0.9534485876143314,0.29584417736119517,0.48208217033754525,0.7135769137792995,0.32174522012565093,0.7821137652905087,0.2952742511776732,0.5069719585350665,1.2,2.0,0.9703775955546592,0.05,0.4806423347504316,1.2,1.5706704304618653,0.6507851379462282,0.21974697174026794,0.4882423807366825,1.2,2.0,1.0,0.21521257664459037,0.5401989926977422,0.683966186045247,0.21176542101643295,0.6679884341876459,0.27184459309606346,0.4849468113839249
258787,0.0,0.18398931294268717,0.36628600707561676,0.5490506186310963,0.7738318897215384,0.9434012295473355,0.6344357271573795,0.1782786602781055,0.49801440763253507,0.1159099208998031,0.532246744041569,0.3,0.1,0.2,0.05,0.41334442454182985,0.8061103096189365,0.3527870536961357,0.6950641485881579,0.06393493744000472,0.45856758295226463,1.2,2.0,0.9796198042431509,0.21765759679155747,0.45941477621491666,0.6882153946587232,0.19594502197611957,0.6249606879721872,0.15130098665923225,0.48069744405025444,1.2,1.7998972967848894,0.7737955910436263,0.2415855349584183,0.4936465848255593
