pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
044787,0.0,0.2618911604334003,0.3118911604334003,0.47836728581166515,0.6462330824689173,0.8402379207664166,0.3,0.1,0.827547961606917,0.2776930336598075,0.5605064898617449,1.2,2.0,0.7498983040438101,0.2922714092320554,0.5103526265842342,1.2,1.3584526162108677,0.512024959141684,0.16180391977225947,0.46322737794402324,1.2,1.8600853467691068,0.7919775747545967,0.2912978879009813,0.5297464946854437,0.3,0.1,1.0,0.05,0.5276456672621059,1.2,2.0,0.9919804814693447,0.32322397594750374,0.5112676878980547
101338,0.0,0.3806085347519501,0.8227594750850884,1.0709328927240827,1.1209328927240827,1.408403735035723,1.2,0.8616053708245637,0.5479446246396037,0.2337789678168211,0.4798881233221386,0.5026233301734937,0.1,0.8579263863894466,0.4,0.5608838965893447,1.2,1.4472327641958445,0.802053281942036,0.4,0.4725402628668052,1.1851868339915816,1.1581857956573818,1.0,0.3089310148191081,0.5453050565973382,1.141022703984613,0.8610829545560809,0.9263063267121776,0.18329386194213218,0.5836863055764644,0.4806644823709548,0.18082726449392564,0.6235947758899352,0.10048499270754956,0.573849429011949
105880,0.0,0.41711082411317824,0.6386772948721617,0.8304402815205696,0.9071681693557345,1.0925526384447473,1.2,0.927202850748601,0.659381653155895,0.05,0.5608454670234705,0.3,0.1,0.8689581323643704,0.15988452234247555,0.4931411723892326,0.3390872710174757,0.11489922405929044,0.748382664075852,0.26478750040932353,0.5209210567404942,0.45606575833651947,0.12402232287720773,0.8381368079862248,0.1867340667855633,0.5231675651274615,0.49128481330655066,0.15935297197940554,0.8076688520442061,0.05,0.5142840395526205,0.4341411050814086,0.23987754961944044,1.0,0.3712752716787011,0.5706486504423282
126525,0.0,0.18020185175360912,0.41767156187631815,0.5831889593527424,0.7767118171692721,0.9003515351656467,1.2,1.300199394136779,0.7403945022663382,0.07576413561383735,0.49015657240465926,0.9106575064911587,0.5180389536017318,0.7844560056713239,0.05,0.4406385865696343,1.2,1.407004290743276,0.6957953234614773,0.2985843319143067,0.6275023697939998,0.3,0.12616973024761433,0.36551782713211955,0.05,0.4694649201352917,0.7901913228391078,0.421766404963127,0.730996388993628,0.20891208891584218,0.5164025285045607,0.3,0.1,0.5940782780972709,0.05,0.4078019888643038
155887,0.0,0.2189951827567235,0.2689951827567235,0.456114172999997,0.5061141729999971,0.6834185376724261,1.2,0.6198133636009067,0.41300049098288616,0.19673725722134966,0.5379158130459326,0.3,0.1,0.7160071785947537,0.06849358253280519,0.49045891578058615,0.3,0.1,0.27489014928213196,0.23586533637844445,0.5391361592032563,0.4776660057398027,0.21938587385563588,0.9713154257990697,0.05,0.5473369574846402,0.5579886520968468,0.24785684549306236,0.8371441124939291,0.05,0.5016862768100125,1.2,1.3970154209473498,0.6250123925863402,0.1773773911920892,0.5726986376920955
177017,0.0,0.264979481890884,0.314979481890884,0.5437177563690764,0.9651837828091632,1.2054812088315083,1.2,1.297209878590876,0.8897022387957668,0.12923176585809462,0.5608076460021516,1.2,2.0,0.9016699721382042,0.3044284531992013,0.5167539018258769,1.2,2.0,0.9565257143028443,0.13445694664529156,0.49913323764457307,0.32775418065412165,0.1,1.0,0.33268148572120576,0.4866251533893647,1.2,0.7869474716752537,0.5596803544725526,0.32720506744902494,0.5435985231777642,1.2,1.6377341114044608,0.7212483996315697,0.4,0.5109737118108421
190215,0.0,0.3394414738776191,0.5599092514531221,0.9411251372776762,1.093259132151547,1.2824886956284378,1.2,1.4089291551874392,0.856871354911042,0.10893758443328178,0.5448625462691012,0.834835347156741,0.44663407472612077,0.9066048994335627,0.14012580023038168,0.5155016401133601,0.5704295391230156,0.250594945926118,0.9450954354887068,0.4,0.49995319993300535,0.9300776062441899,0.24125765247939657,0.40457362173254624,0.07745020843485455,0.4584530746010457,1.2,0.9556720529585392,0.6143311250414567,0.4,0.49772174550323967,1.0621385105431076,0.4914607511145613,0.6622170868786739,0.0709373817079354,0.4671593348853772
194509,0.0,0.3164391316912727,0.6185843196412598,0.8099530452349478,1.0702531458751818,1.305361562210097,1.2,1.1849150901087488,0.6750438553160937,0.4,0.5199117447886537,0.5457299077167463,0.30058969029367544,0.8677542604478923,0.4,0.5355743935147108,1.2,1.0424558222102172,0.43864174560613406,0.08207246681173552,0.4868118438570511,0.3,0.11771711246610103,0.4760016546325623,0.05,0.4378208654194134,0.6083448291353006,0.28064636673637006,0.8927572140472433,0.3003400071913027,0.616757047962595,0.789745676451771,0.42829308487002726,0.8200113968420691,0.27706649837611924,0.5817589207718615
206521,0.0,0.39954393163391827,0.6963757815153564,0.9014011863162343,1.0859786875150808,1.2286499567380558,0.9877542158011569,0.24229737090351525,0.3661515915725228,0.16422031571478762,0.5378703818110547,0.660412791352784,0.1735684744545264,0.47563119031022205,0.4,0.5118543554197649,1.2,1.6504274977569362,0.7146640433399964,0.12357000310079655,0.43726382263738506,0.3,0.1,0.2768432394224628,0.0501828722435329,0.4740074181124336,0.8410639146199476,0.38833211501810705,0.650854632735497,0.20762947227625173,0.4570198173585023,1.2,0.8516470253931661,0.6594165310143536,0.30809462663666265,0.5221064795172993
250696,0.0,0.2226830525226116,0.46194001397159856,0.7872467409134962,0.9521045806871494,1.157144232349582,0.9751032079756088,0.6029247001226712,0.8218335965444239,0.2186354545237548,0.45772344715756863,0.3,0.1,0.5007730807978016,0.05,0.45361831363063526,0.3418558882347116,0.1,0.7111816342283732,0.3277536864724867,0.4580569133505342,1.2,1.4794912216475613,0.730405836472638,0.36135579882662905,0.5442323994028123,0.8236372180156828,0.4701258410467106,0.873402601109735,0.18582292132186098,0.5842584563828659,1.2,1.6305691146221029,0.8182813813018837,0.3840425482463528,0.5113596843258021
