pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
022592,0.0,0.3872650618806584,0.4372650618806584,0.6372946481158597,0.8696632662821475,1.1707439517791198,0.4076126396195209,0.11448907796358626,0.7116702112951053,0.4,0.5218686388751284,1.2,0.8044574909351102,0.6528748477603128,0.4,0.5721255476579808,0.892404360752598,0.36976914354244783,0.6752351717025005,0.37952201178911543,0.5162307197918579,0.3,0.1360981656543081,0.34385941977042783,0.20182727961960978,0.4866333291561547,0.5927790651468942,0.1662482003984206,0.8853205459991798,0.25343985196716895,0.4917813397034312,1.018805729009512,0.815155908428921,0.87288850091518,0.3630743225494586,0.47665916604387587
045238,0.0,0.31676535233744535,0.47484442548597583,0.6441262903457882,0.8512184405990458,1.1879740804852577,0.3,0.1063570699274218,1.0,0.14858224333705805,0.5585072220397816,1.2,2.0,0.9931810257225905,0.24079347974984708,0.5412526205445435,0.9169655978947893,0.2933835579485761,0.4749628946361515,0.05,0.5114993902632531,0.9438386558971235,0.4297985847401186,0.6880533193051919,0.20687382177614305,0.43235739416976254,1.1561802067112923,1.0616593267468406,0.9652625899282191,0.2863433814354849,0.5648889879425216,0.4212351355440659,0.1,0.2,0.1302606620410674,0.5742476075160613
059565,0.0,0.28297964371765233,0.4932410982403501,0.6863923112692559,0.8728708750530499,1.0582837317922502,0.3,0.1,0.751483010032503,0.0938204100883211,0.5057169440925683,0.3,0.12585347437202787,0.5202372286978997,0.3014037817610944,0.5079280236402388,0.7755776590116686,0.2643980278581664,0.5928513451139876,0.17252570232252523,0.5044668675104877,0.5788360306400315,0.1514178783920742,0.8002437352059064,0.05,0.5391610110962242,1.2,1.8493215789499817,0.9315119774595472,0.3443256258623289,0.5430895017702082,0.3,0.1,0.603334654679751,0.05,0.4784066191114965
070491,0.0,0.18981501408044513,0.4212444778129165,0.6653170395972262,0.9511821796922832,1.310177657018388,0.3,0.1,0.8295769609744917,0.4,0.4855781501873903,1.2,1.3991728421413703,0.6125603923397293,0.22674190652543477,0.5327064184343301,0.39073938660612334,0.1,0.7440198567020619,0.05,0.5577309045416636,1.2,1.7203717681532131,0.7282926728542741,0.3030784896976687,0.4169945304803339,0.6301588903756735,0.26403853177802805,0.840358634274948,0.20993459574012052,0.5661302973710258,1.2,1.2431853154153392,0.8340535725839674,0.20985509055382448,0.5405677671147255
091769,0.0,0.2375653153625013,0.5778095010149515,0.8331326794908211,1.1484163299763528,1.3057023496567162,0.6227434086412242,0.3302975477124577,1.0,0.22674884870275597,0.5572528469184426,0.8803852918231255,0.46807476013155114,0.8377284793819838,0.2713315698696501,0.5342656181654666,1.2,0.7961596369267325,0.5219107558729252,0.16726669048691747,0.5266023980745207,1.2,2.0,0.9535932705013597,0.4,0.5101831940698108,1.2,1.3195342953250264,0.6174925002310702,0.25066703170746335,0.5001968431335856,0.9603162686379891,0.754459458790124,0.9658743000476421,0.12226314148501113,0.47755622152450805
113263,0.0,0.05,0.31798768742728156,0.4837628507705446,0.7205265618646635,0.9188731650704502,1.2,0.9646054249701703,0.6677706198601405,0.2765741012144659,0.44125905771668444,1.2,1.1347419695540975,0.6285539580912866,0.4,0.5154745297398228,1.1183285440807615,0.9811361606111316,0.8797973936004176,0.4,0.5213764275869432,1.2,0.7465279944798273,0.6280892004745374,0.3811847330318185,0.5006066379678602,1.2,1.9354289359258896,0.89764315976839,0.18305827101913064,0.5140563324545755,1.1382736455815978,0.8401358583299644,0.812442243901599,0.3764023099534348,0.5299519211344382
177409,0.0,0.23089750970873182,0.29382955861481097,0.47411478704563426,0.807733943793409,1.0423776771477073,1.2,0.9080178006666797,0.6286754109057013,0.22508058878140522,0.5288846082319598,1.2,2.0,1.0,0.08963060565243444,0.5308009548123892,1.2,1.9591098736473103,0.8492637289926002,0.2406109284429681,0.48803301857958387,1.2,1.158208506619083,0.47313729242684616,0.1772445774456568,0.5156275956127527,0.6144614427850512,0.2286193804546953,0.9277738360004419,0.4,0.5249646783397023,0.6703662478523459,0.43605591668487126,1.0,0.34170302207657666,0.5458640616024553
191151,0.0,0.3347091283858019,0.6911751745414432,0.7411751745414432,0.9857792800932637,1.1933232421605233,1.2,1.055350600967221,0.6195519366916886,0.2894028230851245,0.48278940957192296,0.7368654061735178,0.31767895654306816,0.7518354239519675,0.4,0.5864707270880961,1.2,0.7571706979657729,0.46757071438110975,0.2380801349382858,0.6052500117924784,1.2,1.3009509062323796,0.7962701083346857,0.28152926718426774,0.5377908584128602,0.3,0.5049442833557161,0.6530153731436903,0.10953163216806161,0.4552225158469912,1.2,1.1839009467237016,0.8277076861849706,0.17580119574201658,0.5337545230674015
250929,0.0,0.19312845314569757,0.4506567968546129,0.6629618932997947,0.9468370896564176,1.2411584991853655,1.0544748689498376,0.17215647965876368,0.26903349352025946,0.11691198481900755,0.505294678189056,0.3,0.1,0.4413559537918537,0.05,0.4788941516243472,0.7369958308618992,0.5027351369805051,1.0,0.4,0.5700585982922053,0.664400251328163,0.4586886239373371,1.0,0.334967079984402,0.5539621407442447,0.9678228025814797,0.48718368734661155,0.6260319927969064,0.27906796879601337,0.5242278934260782,0.7282404731912905,0.2710163484801577,0.5941448964137737,0.39896083928451864,0.46263593256165997
256351,0.0,0.19969573369166765,0.3663630813378611,0.5639227633321755,0.8162455850951436,1.0482643033324466,1.0226810910025068,0.5650076773345412,0.7252038524573907,0.29610869983912835,0.4255783164464856,0.8525856818889659,0.23323227392821594,0.4686627009750284,0.2495721208935572,0.4255066319358238,1.2,1.3666256790045492,0.6862094893893942,0.2847390358740098,0.5689238941103434,1.1905640686319767,1.0981356289135547,0.8869073765889555,0.3545535731920085,0.5760658011880041,0.3,0.1,0.6600771621143682,0.05,0.5155957706192246,1.2,1.1430560960222393,0.7681035566012184,0.389105226180863,0.5648077409493911
