pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
015786,0.0,0.41375343704053213,0.6518652993608669,0.8070631679626218,0.9685360389566973,1.1598598852978554,0.47408663108657706,0.17909257922862104,0.8503897108993884,0.4,0.5323256798952082,1.2,1.0512096100430672,0.7117256313665352,0.4,0.47854954262520494,0.505070391860954,0.1337452763938442,0.800094639124955,0.19647127508632928,0.43102261718203444,1.2,2.0,0.8870639118241336,0.10861988085088961,0.5033873152372583,0.3,0.1,0.751394499057078,0.05,0.5435277016108224,1.2,1.4151696509239675,0.7116403775901687,0.4,0.5388248299683905
029536,0.0,0.3455244739072927,0.630649567751395,0.8241235993560317,1.0231288071095586,1.1969080526794094,0.3,0.1,0.6945283719093112,0.38245720036168857,0.5441989351848484,0.8429218808159965,0.39485836919440453,0.789658206307629,0.4,0.536592010823017,0.7617500140285616,0.5336623168757931,0.8321064344517289,0.39285610829200884,0.5422470296876142,1.1462079187853862,0.6212526324524624,0.5243167679029384,0.05,0.5501513215895342,1.1600072040854295,0.8877022740375259,0.8111043242158358,0.17897922525789486,0.4819163006798909,1.2,1.5022260900568605,0.7137351466081805,0.055340961796957244,0.5325640879472433
033095,0.0,0.4103014848250674,0.4612911555860947,0.8885005133811124,1.1045516648462477,1.3484650653912253,0.3,0.1,1.0,0.3068649316088932,0.5577109166671879,1.0975158010517738,0.9130592548862356,0.9094630358179503,0.24061912191145018,0.564678632903317,1.1026321879969467,0.8492199961567513,0.9232904833168163,0.21402689634702302,0.5723307968105732,0.6780375633693947,0.47488518817988923,1.0,0.09658765023824148,0.5373158459609035,0.8355899659460398,0.5499916857536492,1.0,0.2691174207837813,0.500265716736775,0.8570602266608003,0.32620803043319563,0.5425302353281385,0.3578868116848938,0.4053650108144424
083286,0.0,0.2053017026558137,0.5179521622037627,0.7073695787910143,0.9718262406697713,1.198359341990135,0.44472561984871806,0.1,0.6843498304192641,0.4,0.5479654871985798,0.5924973799077069,0.2663800960639589,0.817318839043725,0.19956711295035623,0.514854727894151,1.1575096876651034,0.8640348110730802,0.8327176763536638,0.1618177236536589,0.5045569321825601,0.853104026265718,0.5284209936140556,0.9162728281027275,0.13725866273933165,0.47216279238421305,0.5558060616589771,0.16505299479447505,0.957511897336462,0.35769006618055443,0.48903580321665635,1.2,1.7599680245085707,0.7716391442088892,0.3975690478867092,0.5693778803408518
130783,0.0,0.25693088470592806,0.6839883582714905,0.9057757768084844,1.0474370730965659,1.3664853598520752,1.2,1.3500993656852074,0.8202985737794244,0.23517382984728077,0.5268268424194688,1.1925130930417696,1.027142940324936,0.9495337385225678,0.23374117852946408,0.5309593418211793,0.41326837451304993,0.10125212256393043,0.8266216156980979,0.4,0.578017860064522,1.2,1.7110144783332473,0.7411809970739021,0.25606590927833356,0.4181642670478325,0.529486819011371,0.12129555714944615,0.5811192574810566,0.05,0.5151632708688323,1.1758249926366549,1.2263099149881582,1.0,0.2578251903771273,0.43118437607458954
150134,0.0,0.2072890875726493,0.482208540451345,0.8787967210796759,1.1473998880440406,1.4347519428761402,1.2,1.1949852108688195,0.7419156818177981,0.2382446614475402,0.49361969174828163,0.3,0.1,0.21870375599601505,0.12365161096256284,0.5232384828504302,0.3050719040694233,0.10929440348396009,0.9251075794552566,0.4,0.5738539790091284,1.2,1.2309125833528352,0.8927968586646371,0.36272379762858786,0.4759601797496499,1.0902021280601883,0.7381134367687773,0.8119019639734204,0.25533554065888986,0.5607278291067189,1.2,1.8550671879629286,0.6855814210161232,0.11082901698159597,0.4899218780518107
161626,0.0,0.29627967251022974,0.5984825740463329,0.8970105912368744,1.1434201123994552,1.3755663246242102,1.2,1.4604324360393264,0.92986782779374,0.09009768255691217,0.5001382758342262,1.2,1.247410664886866,0.6129029644927182,0.2332939691815848,0.5459395980345231,1.2,0.692381999303821,0.5427352320905696,0.22910572762854395,0.4519319217054112,1.2,1.4816873285888446,0.640070938185091,0.4,0.5288711812479755,1.1026126820392752,0.8047467518497484,0.887752137424419,0.3133668916588617,0.46257246272180175,1.2,1.449644698737901,0.7373474226736371,0.34222927799865205,0.5608198389108683
177912,0.0,0.26166314812037944,0.3287183917165658,0.6247422502370805,0.9552613601046129,1.1135913436549123,1.2,1.263143307081999,0.7428137697065299,0.16752039656376608,0.5114580279063927,1.2,2.0,0.9777394798074183,0.3820600302152267,0.5349755713515921,1.2,1.9987010666316867,0.8250249039077237,0.23507083813784746,0.5114714337452253,0.6884966654666625,0.2940682670679351,0.7885378294091522,0.10942344248922231,0.5274114175263355,1.2,0.8212297638130078,0.5444523184613819,0.295683173965204,0.5111886695803254,1.0104125829354251,0.5097556401352314,0.6006148292627495,0.05,0.5492975059097427
188455,0.0,0.29462516919202386,0.35654625386349414,0.5721604275881124,0.7347550525090429,0.784755052509043,1.2,1.416663495193259,0.8889178515113313,0.4,0.5827676811077859,0.852051736555734,0.5045920591706665,0.9948194058456655,0.17035698988574133,0.4884354882653857,0.41707740467999144,0.1,0.8004811491417089,0.2681331879491447,0.5297878084059109,1.2,1.4098717850490354,0.5158233805278162,0.22463737771646955,0.5612653500639744,0.45152364455248534,0.1,0.4108719615236894,0.05,0.47220641690800524,0.8100445390618431,0.11849500688789932,0.3132160601302263,0.05,0.43988882298502
232974,0.0,0.1499281194768471,0.33976448419381133,0.6484254588796112,0.9180605900867025,1.106869654157716,1.0737995752551601,0.44145517491192454,0.5201664303198117,0.31621123344215973,0.4436514010914464,1.1312546012110107,0.9707333961786522,0.9125022183387153,0.3601195467072617,0.5596816968604601,0.9760944173814314,0.3783620318981114,0.5192408588215406,0.10339878868263273,0.5127166759906611,0.8594230637075512,0.6756903642472423,1.0,0.2988656800521401,0.5313872022753043,1.2,2.0,0.8666912637164113,0.15787717410608038,0.5450935218718862,1.2,1.7852266668076715,0.7471515832901577,0.2642237376446592,0.45541098923701206
