pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
006267,0.0,0.07654767915165364,0.37086529633568177,0.6303609450976273,0.8540868281299502,1.1205564759305144,0.7524251382673877,0.34027562847210496,0.7008255440763418,0.25639283868761154,0.5025863390227249,0.5143891325931786,0.14912355318239312,0.773710216402467,0.36163851406403663,0.4960776013408868,1.2,1.023504713862452,0.5207471989593697,0.4,0.5040857173901647,0.850786460625365,0.3008820447555469,0.6492535426268509,0.18744368882026988,0.47860587602992416,1.2,1.2405564359004497,0.688529016065404,0.2637170426600619,0.5441835780677563,1.2,2.0,0.8702429534678339,0.3200836549098967,0.4544582012964282
010303,0.0,0.40877504040141677,0.8309847696663752,1.2736325425319583,1.7321459245233641,2.1478090803084604,0.5750871882677893,0.3082623537769249,1.0,0.37876163737039903,0.5579234563385466,1.2,1.2664871652068452,0.8004223788173976,0.4,0.5704942903576613,0.39173602752622977,0.10829459486764802,0.9349395019373844,0.08350790874180045,0.5280342500123999,1.169321726036363,0.9484901310124778,0.821331994097283,0.2619852419457041,0.51770749260394,0.589568092093527,0.2688152416022281,0.8839476954086947,0.36311216061739876,0.49828173848907753,1.16691304395785,0.8519267332292195,0.7859651231560911,0.2727854732302082,0.5352716844421737
017766,0.0,0.46291231344613804,0.7275914273006054,0.7824847396575532,1.0820489794246153,1.1695124554202674,0.5889495960252487,0.2081805166255668,0.8281756345108817,0.24767437556094968,0.5345790945661607,1.2,0.9442144441357018,0.5978660097362768,0.09475419095357443,0.4733967328097555,1.2,1.8426977361302779,0.7831994914508652,0.35534364996953755,0.4842379908341274,1.2,2.0,0.8728490431713294,0.05578672685743569,0.5141107678028464,1.2,1.2473684830758922,0.6250600203014932,0.05,0.49065317247042517,1.2,1.6998551593603228,0.8304565199122289,0.2963372845054097,0.5283447753192472
020698,0.0,0.3641870429793844,0.7391177630184976,1.0487525770500972,1.2403625983417108,1.4203913866789237,0.3,0.1,0.8453012499695061,0.3407001956771848,0.5815030826139967,0.9981748202758284,0.5953438976942398,0.8231139548727456,0.2679962618978202,0.49352660008900145,0.6750540219594686,0.14004551326650827,0.8209279757357123,0.22533002454798307,0.4971043946823483,1.2,0.9535683264451821,0.4720976590391629,0.20052197389781085,0.5173932457835182,0.8663332922231092,0.3799182363765828,0.5378669513658976,0.2974502415246599,0.5238816075351739,0.8668668628010477,0.48759577805905036,0.7577681783452785,0.27700371158592685,0.425586848262556
056630,0.0,0.25113108149053,0.4292196276899902,0.48371765233904895,0.6406815227610165,1.0608352894274313,0.5387614870644747,0.23150397104475068,0.8102507246533261,0.13886849259703843,0.5747945591991566,0.3,0.1,0.4130310973976088,0.35065955297387696,0.38409314730483085,1.2,1.484763487756738,0.6504417813770916,0.1711048378513332,0.5448899482583457,1.2,1.6134636947518148,0.7452693475374749,0.24258474100269947,0.6306954315549516,1.1118036082193685,0.7805593815951566,0.810712044337587,0.227286895064144,0.5228234459131617,0.7180150893073495,0.341843868526277,0.9858884235920047,0.3727279829269745,0.5203421089421134
061986,0.0,0.3080297098062279,0.5996906071806434,0.9104229704904314,1.0889164353762582,1.3205464249211165,0.47925680722341907,0.1666765398884797,1.0,0.17233523330521597,0.5239986854072125,1.2,1.3168923876903376,0.7743611409727924,0.3352677650192114,0.5243806610171635,1.2,1.0611767463306467,0.6842979183860693,0.32036125327263765,0.5148966946389224,0.7982952285492996,0.522866462000688,0.9482551780692487,0.16098442874642052,0.48797281963752803,1.1210159723372703,0.9220944517925437,0.962349146771099,0.1560514736255412,0.4867584189909355,1.2,1.7759433578430097,0.8368296624529393,0.15685236836616984,0.5814117095965424
081316,0.0,0.13938927654527714,0.4668477979693314,0.7134075275468704,0.9944131153404672,1.2906314815380129,0.3982827372870238,0.18755599886216937,1.0,0.4,0.4918975518183062,0.3,0.1,0.8794392922333467,0.20099727408483822,0.5451263972426302,1.2,0.38487004714351103,0.32313369632204086,0.23716172745495256,0.4882370156275108,1.1280750070481456,0.9508399196485362,0.8982514318390193,0.12095177386442166,0.4669655544163192,1.2,1.134911890584149,0.7432033974184463,0.4,0.5924022199327685,1.2,1.4403112335965096,0.7467931883143628,0.22600564933562783,0.5245881921400032
081617,0.0,0.19011114206928728,0.49950697403311184,0.7930383736410649,1.1067203532066352,1.3582268951919438,0.5700702706772047,0.16292398485876755,0.8855781300111619,0.4,0.524854186260826,0.889970185318052,0.3016589574194845,0.5115319910151143,0.29262306615660977,0.5766447404666206,1.2,0.7304487025596224,0.5104509101672784,0.1802510170110459,0.49780999578728385,1.2,1.5148723127076666,0.7160853999260584,0.22151301072033389,0.5341155247389497,1.2,1.5688708950385957,0.9892910576544074,0.3694698565985672,0.5180290910531072,1.2,2.0,0.9723044884352738,0.18928139338706554,0.5402143846684381
083405,0.0,0.21367339747049965,0.5002187598832715,0.7589056067848481,1.0753836844246925,1.3497644731643725,0.5471862856061915,0.1559986230639399,0.8962972215809344,0.2655271265815078,0.56027563313415,0.8238420673510439,0.5640775152773978,0.9016925373909355,0.20959016006058565,0.47195764705100973,1.1063500387277285,1.0347566594885083,0.9863492383741482,0.37914340142083536,0.4966286635873812,1.2,2.0,0.9275249739769831,0.31029847300957014,0.5222993731610397,0.5176933638533399,0.14595634450866787,0.9273803531148245,0.21007104049960934,0.4519378047597349,0.3,0.1,0.7429129257761315,0.05744604666567973,0.48412095670137434
114599,0.0,0.05,0.2076841782993672,0.3380620021811356,0.5440739800292217,0.5952237616917055,1.2,0.9884266232457424,0.7313809550917557,0.384480506670751,0.5001672927133335,1.2,1.3132716283704424,0.8391426663512995,0.3893954794192203,0.5620995933661299,1.2,1.4414375572624183,0.60562179880068,0.05,0.4355663758208341,0.3,0.1,0.2,0.08534843637511987,0.4728228113740418,0.6806919242619426,0.24130291223904043,0.7732101480409648,0.19339258389835542,0.5261928742526403,0.816675604766315,0.4537853584807326,0.909394077126595,0.31290973592300375,0.48377141936016843
154329,0.0,0.2229166787317504,0.4067743989443737,0.6917430647378797,0.8579036230847075,1.1588889923402919,1.2,1.1062482353201242,0.7827987439433768,0.3058096652375746,0.46598609106079036,0.3957088117885936,0.1,0.3699577467049266,0.05,0.5128524888950654,1.2,1.269670252986219,0.48880318305488657,0.13870856468534182,0.46500743327788907,1.1144199380888067,0.6216436209187689,0.6330148145952107,0.3921772559832791,0.598611040530075,1.1750283450378642,0.5616529290745723,0.5491802604047851,0.3729255501180234,0.4685736465843223,0.966224645220247,0.5358341842466404,0.6900776560378965,0.4,0.5663560026722593
186961,0.0,0.2739455898787011,0.5257055133857311,0.683826963552991,0.8838911296687292,1.1623299557486275,1.2,1.1756800276135586,0.7812675760317773,0.34513377648391413,0.5410050312340907,0.7185283196326638,0.349918431751955,0.8169732236411748,0.06647659058362121,0.4536971937810924,1.2,1.8391315793416572,0.831905247586475,0.4,0.4993116855142301,0.7663134849169088,0.3667872991578429,0.8555860675195375,0.291545723904812,0.5172579799146012,1.2,1.5287055350482177,0.6735898404822944,0.18547087522863814,0.5919997567250345,1.2,1.226560273496065,0.8340203037466637,0.23198794852810894,0.487990733230913
189314,0.0,0.31204471957068086,0.4765643356755661,0.7277390310032559,0.9765029912946511,1.165012739849253,1.2,1.3378546294119333,0.8688835059560498,0.2180561492775685,0.5257394703916886,0.5160515819211736,0.17581645038428795,0.9274957643035934,0.23905335457258442,0.44826239436108295,0.7762489596145665,0.401179088993551,0.900777583581771,0.1675300520879803,0.44643621053454274,1.1516284215467283,1.1414668289098302,0.9538212812383312,0.14024857672975993,0.5332966766452812,1.2,1.0261274863719196,0.6191262116323845,0.30403013389970474,0.5653402501352883,1.2,1.400244728697841,0.5119000758849941,0.14662170499475258,0.4564674450643955
312731,0.0,0.28655114896378653,0.47792918595128037,0.8015967566739649,1.1512463040798377,1.396627287333586,1.2,1.1247727380500205,0.997724741714381,0.3036527898661493,0.5444815814353414,1.2,0.9356051324830934,0.5965341218452537,0.28157900766968125,0.5004571843462077,0.986805191890889,0.31492220867594917,0.3415807684746202,0.19374755528873752,0.4871446880846229,1.2,2.0,0.9535561396776537,0.23683012205099094,0.6061393710661939,1.170473719461761,1.1554800542806178,1.0,0.32871462316106304,0.5040048623823005,1.2,1.188467937513809,0.7735932607709639,0.2492930608685541,0.5680308941011478
313326,0.0,0.26158820434912367,0.5426759494846496,0.6069544299976259,0.7901796238296093,0.9975428460642768,1.0997942968734562,0.9205177939436041,0.9574224914263804,0.3796272137586071,0.47355601927350843,1.2,1.0936927475984668,0.7066898482844318,0.22061701144900708,0.5112977510006602,1.0520869790529939,0.7070420885445602,0.9004337611167306,0.26816829576141427,0.56584707033188,1.1698767410816182,1.0054546166173113,0.949651903044441,0.22958559946377993,0.5851101561823078,0.9284433958381528,0.37248146055011844,0.7562652178173412,0.17272758457796558,0.48557921586931946,1.2,1.3718526752797593,0.755193681563636,0.22135120750185536,0.542423846738588
