pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
022044,0.0,0.3500735337791603,0.4000735337791603,0.8092948326090359,1.117620824531829,1.1676208245318291,0.3,0.1,0.8879799013252719,0.2111529971540142,0.42759698845605915,0.8432006707749096,0.414057714566155,0.7283997717423084,0.19367396402643533,0.4896082442965116,1.035052993464696,0.43794593192892095,0.5827130348356855,0.3104727196161136,0.507308309898073,0.8743407905704064,0.5608473776396995,0.9554429510394453,0.30031943735158817,0.503343132225849,1.2,1.3166747556648537,0.4666964330054283,0.14915303050142084,0.4982775940962292,1.2,1.3851258200710146,0.5579347104307161,0.30730692082695366,0.5688544600712835
031384,0.0,0.38472003462265203,0.6352229626054176,0.9039028440627832,1.1912490257434059,1.4167434603304714,0.5221091518607868,0.22022801687230897,0.8964222529606211,0.17416110158492037,0.4651950938210816,1.1091223946096918,0.9701489272201174,0.9972258895455482,0.18066558161005986,0.6040187673141305,1.2,1.0996597475990713,0.6853729862490423,0.34153619985761224,0.4818813052361148,1.2,1.00984945493074,0.8842843989718266,0.310863062640018,0.565592506802534,0.8114480839893792,0.3961678886702724,0.8922018687275508,0.2870507084091955,0.5051858358719511,1.2,1.144269181891363,0.49242891925769405,0.11328462491846454,0.4821412551337402
081876,0.0,0.17741969823440062,0.4700028994168293,0.7456815789467803,0.9450682340944964,1.2239668797596228,0.5612216037639701,0.1820934187320839,0.8170219438875993,0.4,0.5249497603816391,0.44677306910309755,0.15265863146981548,1.0,0.4,0.5053192748200894,1.2,1.3631190751069118,0.9520998733521774,0.34321736284859455,0.5464731471335114,0.4149113788147466,0.13825324661496957,0.7580618306596287,0.25258927966799016,0.4878995496902359,1.2,2.0,1.0,0.24151789615012276,0.48353014000925765,1.2,1.582125196379644,0.663698460778422,0.17209652188347813,0.5265883202896877
097446,0.0,0.21035123795652158,0.43570642402408155,0.6246706397669466,0.6815913634576369,0.9592972085947257,0.7365205221640616,0.5733061781376086,1.0,0.4,0.5202053445738211,0.6594055951653675,0.3018531365624282,0.7656561195171786,0.26628129465738193,0.5740942603914547,1.2,1.5300771552149197,0.6419533546768998,0.05,0.4952954232329291,1.2,2.0,0.8111881336744886,0.19050355871720548,0.4728363638488584,1.2,1.8567880439739797,0.8010326092280293,0.3146316623206067,0.5368493227602813,1.2,1.6838341182390437,0.8412836075863591,0.2590948619189514,0.4893578575516848
115077,0.0,0.060388705162358364,0.2905015385901999,0.5285431514678567,0.7132583383432396,0.7632583383432396,1.2,1.554890707953477,0.9960922365105946,0.21282531982654765,0.4538404818229915,1.2,0.9502005159277751,0.5409174094276793,0.2596393989020359,0.5522747655439046,0.5160824638000356,0.10990844732050305,0.41835051764206954,0.05,0.5130201966033033,0.3211145691685604,0.15198282902395582,0.843517292140956,0.4,0.572974472525962,1.2,1.8363126979461768,0.8361446279375043,0.05,0.4928197451087887,1.2,1.6366163879894953,0.7351432844632331,0.21336658972902042,0.5146167800554718
134881,0.0,0.2471183876602076,0.545245759591825,0.7773742008795106,0.8430972963339707,1.1556508698154755,1.2,1.0277980047285464,0.6995087179694834,0.20152689486162137,0.45862284510045587,1.1880293859956288,0.9884461075731481,0.9501765057039805,0.33430666915706103,0.5558958482360247,1.2,2.0,0.828510607318516,0.1813745160855432,0.44416682575998434,0.5632420156264575,0.15735098787302632,0.6369247042415592,0.08566999218201513,0.5251681834354915,0.6629111285990592,0.2278039089097099,0.6128171742319914,0.05,0.4866134452932107,1.2,0.8641481900054665,0.5527601003449438,0.35662601637467395,0.5285896072191918
170161,0.0,0.30913712586001374,0.5243911420737837,0.9505659612457334,1.2337221931102915,1.5019232020670585,1.2,0.8673783406309076,0.5747802056721925,0.3830311345936562,0.498541581564712,1.2,1.923539956458902,0.7964955064555841,0.20559313434086024,0.49127481679867374,0.3359016850914008,0.1,1.0,0.4,0.49605323057042766,1.2,1.0152086325711571,0.6655397295547185,0.4,0.5506387481115494,1.2,1.3814987481702365,0.7192815448182392,0.2802426669616553,0.5104061879203734,1.2,1.1108007011118137,0.7153883745948959,0.31210748880754924,0.5262200458002875
208767,0.0,0.383058423993148,0.5325714032752317,0.7021411147203196,1.0046875336125867,1.3142676595890406,1.0563965523499579,0.5977705921398161,0.6750875560447587,0.2511397186704803,0.49990872403285896,0.3,0.1,0.7621986545930898,0.11103840507143795,0.569380185475017,0.8651791769848886,0.45961504519907875,0.709493558460423,0.2098488484453523,0.4435559946013646,1.2,2.0,1.0,0.23904199954550565,0.5169223769891205,1.2,1.447494415901923,0.7581046073478588,0.2927849865195536,0.48433831144625894,1.2,2.0,0.950207962309644,0.2655371540517099,0.5415909889620026
214458,0.0,0.17735646394941051,0.37658325837557627,0.42658325837557626,0.5824846923422459,0.7844297838836747,1.112075989561407,0.49733219922417643,0.5477535988400756,0.05,0.5069596300059402,1.2,1.2631510242896344,0.7486575753876816,0.28877137810205034,0.5243262549454104,1.2,2.0,0.9879435818726106,0.2926363560459829,0.5389888820031162,1.2,1.3839633990818816,0.5411408978279574,0.37599698126608194,0.473483822525648,0.3,0.1,0.8761859397485884,0.1183086075108835,0.4846707769986864,0.6940391743439722,0.42030761334839484,0.800797161593633,0.05,0.5275966699316375
218586,0.0,0.17569315767662158,0.46759937966558923,0.6510008822544114,0.831159023622558,1.050822013971282,0.7859140714125142,0.23881307910203087,0.52796417091979,0.4,0.41184012278151594,1.2,1.6806980892528063,0.9912550878145356,0.21221333447595553,0.5558944522173237,0.38447880231604903,0.13372587627048635,0.90322839222023,0.05,0.46850035218595154,0.3,0.1,0.2,0.06888267619651978,0.489067975238874,0.8054249297549931,0.2326597966857277,0.43978210244915283,0.05920828160702571,0.5930617990991115,1.2,1.710511297581444,0.8194545665943468,0.21127762777708392,0.5289926696196324
