pin,t0,t1,t2,t3,t4,t5,f0_peak,f0_energy,f0_fwhm,f0_rise_time,f0_centroid,f1_peak,f1_energy,f1_fwhm,f1_rise_time,f1_centroid,f2_peak,f2_energy,f2_fwhm,f2_rise_time,f2_centroid,f3_peak,f3_energy,f3_fwhm,f3_rise_time,f3_centroid,f4_peak,f4_energy,f4_fwhm,f4_rise_time,f4_centroid,f5_peak,f5_energy,f5_fwhm,f5_rise_time,f5_centroid
011485,0.0,0.40289307618095893,0.4749661809607599,0.6576086252327098,0.862461172411739,1.0625755054085897,0.6093539867302205,0.3383364820006195,0.9467540435949469,0.05,0.4750654903586653,1.2,1.3403529406524037,0.9146234553459418,0.3629790422450152,0.5216722244547594,1.2,1.2258214449816844,0.7312554299783496,0.4,0.49613401928579454,1.2,2.0,0.747808561990296,0.19055641089072453,0.5630799342048821,0.5497951638675701,0.12973272247278883,0.8338295311637641,0.14718706179595722,0.5901484183129114,0.3,0.10253760556991526,0.8666761732719447,0.05,0.44592288339654074
031610,0.0,0.4056359894236609,0.6526315803840176,0.9111666338637681,1.2544188568419097,1.6872843784825156,0.6896058828975031,0.4376466883831137,1.0,0.3531250416158209,0.4797855153358916,1.0858045083027401,0.8384717166754343,0.9100468502122685,0.2082213265684431,0.6410278792139475,1.2,0.7747615355892239,0.457634836630512,0.24839420844596719,0.5303295294277415,1.2,1.587435328811316,0.7817726318826099,0.24315230045112377,0.49813339718446703,1.2,1.0318615970124012,0.8041410446116575,0.1207443155511824,0.5165843010783173,0.3951517349162609,0.199528228199068,0.9014543586075109,0.08850444060329057,0.5506667977449222
036566,0.0,0.42599723399029005,0.5981943122126765,0.7660968913027707,0.9719282515399305,1.0219282515399304,0.3560166623390704,0.12117147598324463,1.0,0.23004484369891112,0.5525452213913592,1.1819010334150981,1.1743823634612147,1.0,0.1208617736544296,0.5078374998453619,1.2,1.4291375714371168,0.7440944351641199,0.3492222691097994,0.5556928903395523,0.5479591258606289,0.1083568601052872,0.3694067928791518,0.05,0.5173948097946731,1.2,1.265417005397693,0.6624180939219011,0.1678473863301908,0.5016818236352979,1.2,1.2653635015018008,0.6401147796511631,0.2769339691230962,0.5232104836902222
037946,0.0,0.43156690417578286,0.7424373629284968,1.0123810954857293,1.3315055164856355,1.5851034662516468,0.5593629349488468,0.2574021201631016,0.6871802412939791,0.07872297388570465,0.5028694320936445,1.116117948666532,0.8758797002845222,0.8318880600876989,0.17972425014431548,0.46601209801774085,1.2,2.0,0.8850039569922835,0.3244474408398135,0.4438181557461241,0.7001160560761265,0.39646470614064955,0.9869300782049127,0.4,0.6118278382540534,1.2,2.0,0.8515824265276145,0.2996297370145541,0.548868274861462,1.2,1.2953354983862204,0.644397790274709,0.2313805054601001,0.49364043261011703
043834,0.0,0.28223681603327055,0.5706597866161819,0.8590685869094744,1.1573242339256384,1.476741291988311,0.5729044678535625,0.10936958230663954,0.703260300242537,0.4,0.5183556817456718,1.2,1.4298273879797245,0.503677216296599,0.3991270716939295,0.46106312080366396,1.1610306444979308,0.8391196470026574,0.7839756180734401,0.3609185993141616,0.5117587803725543,0.5822175126419029,0.1,0.6726486136868112,0.4,0.5121304425816854,1.1129540977958714,0.9376252739204367,1.0,0.18154533943820025,0.5926253732234652,1.2,1.3904570422855775,0.48731123495318485,0.1961228123285122,0.44724348903726374
044684,0.0,0.3025017216604714,0.3525017216604714,0.6054945222428116,0.8469035697818914,1.113259111765579,0.3624782236866227,0.1,0.9444088486758146,0.4,0.5044718861133167,1.2,2.0,0.7657128174733724,0.12265939970987641,0.5107985031378973,1.2,2.0,0.8722234547978002,0.25049095113308534,0.48858258523091724,1.2,1.4431486497328185,0.7212923759923031,0.3491614738640923,0.47641315932328776,0.5265493947521358,0.1650091113638928,0.6512369529471238,0.4,0.4479398762265056,1.2,1.1991099420975955,0.5148350877108511,0.16780723044110074,0.4646728100070506
096037,0.0,0.21923783232323513,0.39578210333460884,0.6986654058212116,1.1181274372980758,1.4563949860435517,0.4780564211541881,0.21513078668741642,0.7441607908428998,0.4,0.5851834955018974,0.7529143609079271,0.5548055932393601,0.976403223357199,0.28190734626060426,0.5075173581577184,1.2,1.7117368046193957,0.8208836294416952,0.13087085839805462,0.5245155352805134,0.6520058844668892,0.2781348562403988,0.9451257150734231,0.05132212695802174,0.5641661413511236,1.1701556988625796,0.8598076958047757,0.7394640935775936,0.3696142942514956,0.5438308299118573,1.2,2.0,1.0,0.05,0.5231776262347699
127081,0.0,0.1653421057928342,0.4714176030084607,0.7070014178182811,0.8812139985941241,1.160539701996245,1.2,1.1126003324119111,0.7178129749181983,0.27855653938845754,0.4708896895516363,1.0324596440149572,0.5470912461157732,0.5043443712412145,0.4,0.49690409292800136,1.2,1.5981157059451632,0.745274197250807,0.4,0.547199260111672,0.3,0.1,0.8821284732925496,0.3444033928910815,0.4998177392335147,0.5279497739166183,0.172660541150424,0.8670268190741148,0.10359770889081793,0.5353069150115288,1.2,1.0853872142371068,0.7016928641980559,0.3305395034630534,0.5348663292947988
128429,0.0,0.17570534146323014,0.4598489815429484,0.6683831829226232,0.9110691488779923,1.201750655593608,1.2,1.1897700426031412,0.7736180987171394,0.3077769562501742,0.5490730412006112,0.8105136900715812,0.15656099409000462,0.31168724422523236,0.05,0.5055346307899837,0.7736008322920784,0.30635832497390636,0.6968486541673495,0.12003868593983079,0.4630604976276746,1.2,1.805264578972666,0.7038431117339546,0.4,0.5433408796707762,1.027410724758888,0.31819938541602427,0.5017706968027811,0.13769089589880612,0.48210024092910464,0.7152241178301025,0.35528927180071834,0.8861534023310099,0.34246749997919074,0.4819367216131331
135892,0.0,0.24576535704369282,0.4505326646438991,0.6495697435693811,0.8061636513898511,1.1427300714283515,1.2,0.966999192349455,0.5764072495021132,0.3233870832995894,0.5888756937156926,1.1917160736355756,1.3506084410354255,1.0,0.4,0.5278035519221889,0.9422667864833345,0.5014120232627212,0.7161128655048378,0.11622147527064759,0.5395867189961154,0.554623613229878,0.26436086368082873,1.0,0.12894689269028836,0.44505970774000314,0.6953534522563836,0.23363140273409372,0.6919664039464373,0.2658927827493575,0.5499314812716922,1.1306590954951714,0.789312876003802,0.6807937003659141,0.23776209924999275,0.5053354121321658
